0.221243349 0.996471943 1.13294374 
1.30572161 0.619239297 0.714179955 
0.501469268 0.0933074019 1.94071485 
1.19332909 0.885666149 0.41077513 
0.053531739 0.0773665372 1.5773125 
1.24212307 0.14006456 0.634629947 
0.187603751 0.10437951 1.44700272 
0.791922116 0.722096473 1.00853555 
1.14934456 0.0447505216 1.24367858 
0.00127245994 0.0606400625 1.44049697 
0.375494439 0.22854758 1.34956109 
0.498096761 0.832435607 1.01711942 
1.37627691 0.631532021 1.03473049 
0.547249336 0.903174189 1.23136469 
0.179323685 0.970743631 1.27926117 
0.90064147 0.902038971 0.812371104 
1.63898878 0.396021176 0.359247584 
0.108113666 1.80765548 0.0486633016 
0.304475025 0.0186484674 1.36003008 
0.0856691944 0.325144601 1.56821771 
0.657850834 0.333305924 1.06652111 
0.42002677 0.519199831 0.987414365 
0.844148935 0.577965807 0.119886416 
0.793906654 1.53951636 0.524408089 
0.702069585 1.06997057 0.199391163 
0.00108431921 0.504481807 1.30854808 
0.271199828 0.555560573 1.51544782 
0.424775276 0.924951796 0.796480668 
0.563251587 1.37446868 0.360421896 
0.129539465 1.68285068 0.171063679 
0.387657955 0.981951828 0.849468342 
0.739374753 0.0136055859 1.36284773 
0.132268908 0.960330847 0.687559631 
0.349938448 0.0379486995 1.21599689 
0.464154403 0.0813317374 1.3401243 
0.211148313 1.02700594 1.25898074 
1.50392412 0.763591922 0.11596306 
0.294201313 0.675650485 1.15910358 
0.688267718 1.29413082 0.0121908863 
1.03040795 1.08473326 0.0776607925 
1.03470662 0.318235834 1.0349757 
0.535565282 0.837346713 0.831069353 
0.505185826 0.175739676 1.19604277 
0.244251352 0.816433586 0.754401748 
0.813260867 0.306483472 1.2132519 
1.06666646 0.928004621 0.282859311 
0.0280855511 0.277334695 1.41832495 
0.311792724 1.27180774 0.473272312 
0.531000322 1.12452503 0.734859688 
0.941616349 1.04325955 0.775748032 
1.02396823 0.819077115 0.728176088 
1.40446629 0.457399885 0.116658717 
0.778869655 1.35106678 0.223300703 
0.208018149 0.192812268 1.99773007 
0.517863827 1.75543786 0.805527645 
1.37638467 0.381531013 0.59060956 
0.0766823441 0.0932809587 1.40256247 
1.58966265 0.2031298 0.463923276 
0.565797057 0.134941041 1.1698911 
0.721387768 0.0648090171 1.40713564 
0.525617009 0.676605195 0.741413778 
0.92469805 0.996294722 0.647252405 
1.14163441 0.716222351 0.320390566 
0.860943563 0.178541644 1.5290731 
0.364245099 1.05595256 0.734992641 
0.0184021225 0.168378333 1.55482008 
0.11852064 0.0638370247 1.46839639 
0.857569632 0.498955761 0.976511122 
0.425435566 0.17255272 1.47706781 
1.22385258 0.353736378 0.507264996 
0.682817036 0.575130087 1.50477146 
0.329520374 0.436372048 1.29031866 
0.00152523079 0.0375089494 1.41775213 
1.22119142 0.194856756 0.545738988 
1.1993238 0.923041347 0.249252757 
0.765676173 0.302412534 1.0190281 
0.67257634 0.00795070415 1.43959749 
0.960493724 0.418447161 0.794471978 
0.767832683 0.509663637 1.51562521 
0.0947629152 0.289806288 1.72710303 
0.330084204 0.314377872 1.21309819 
0.192379109 1.12809885 0.698642853 
0.23490147 1.49405732 0.495562898 
0.22187014 0.25652646 1.32909188 
0.681164477 0.496681731 1.1119188 
0.9094625 1.25986666 0.535648567 
0.00375753526 0.0101776158 1.68721815 
0.590838 0.956107 0.0583612 
0.592393 1.12407 1.57226e-05 
0.714322 0.766919 0.0390379 
0.71289 0.787237 3.46775e-05 
0.882059 0.678787 0.0879445 
1.16085 0.442244 0.135922 
1.15917 0.517484 0.239318 
1.13156 0.369199 0.173512 
0.86497 0.541292 0.24916 
1.14416 0.459519 0.12974 
0.876128 0.117315 0.534203 
1.05089 0.129572 0.421688 
1.00552 0.0254158 0.444303 
0.986741 0.156209 0.420186 
1.29549 0.0337982 0.409333 
0.163508 0.0295353 1.05355 
0.403239 0.0304291 1.1627 
0.297972 0.000148016 1.08261 
0.0696217 0.0315286 1.27146 
0.0667908 0.0371628 1.0996 
3.98978e-05 5.84541e-05 1.12942 
0.0968574 0.0591744 1.04217 
0.00140637 0.00124714 1.0706 
0.213495 0.0997334 1.04948 
0.0345283 0.0425567 1.32866 
0.557578 0.590014 0.609271 
0.572364 0.642187 0.554619 
0.595409 0.541195 0.655986 
0.519482 0.565352 0.661924 
0.579546 0.612823 0.571911 
